transaction_date,user_id,transaction_amount,merchant_type,channel,balance_before,balance_after,is_fraud
2025-07-10 16:47:45.718435,USR007,2327.95,Utilities,ONLINE,21713.05,19385.1,0
2025-04-09 06:15:45.718435,USR001,25.34,Entertainment,ONLINE,28685.035,25907.13,0
2025-05-31 02:08:45.718435,USR007,708.87,Restaurant,POS,22916.1,22207.24,0
2025-06-02 22:15:45.718435,USR018,378.14,Clothing,ATM,23380.45,23002.31,0
2025-03-25 02:31:45.718435,USR015,786.69,Online Shopping,ATM,39095.26,38308.57,0
2025-04-20 17:50:45.718435,USR002,339.34,Restaurant,POS,17710.96,17371.62,0
2025-03-15 19:41:45.718435,USR003,3644.77,Unknown,ATM,36680.25,33035.48,0
2025-11-01 00:00:00.000000,USR016,2981.44,Clothing,ONLINE,25585.91,22604.48,0
2025-10-27 00:00:00.000000,USR015,2281.4,Online Shopping,ATM,38517.47,36236.07,0
2025-07-01 00:00:00.000000,USR011,2156.23,Electronics,ATM,32232.48,30076.25,0
2024-12-29 12:10:45.718435,USR013,4928.2,Electronics,POS,45951.74,41023.54,0
2025-03-31 03:48:45.718435,USR008,327.63,Travel,POS,39718.2,39390.57,0
2025-02-07 15:09:45.718435,USR011,332.09,Entertainment,POS,30928.9,30596.82,0
2025-03-01 15:50:45.718435,USR012,1899.54,Restaurant,ONLINE,19406.04,17506.5,0
2025-10-14 02:52:45.718435,USR003,221.32,Entertainment,POS,36144.49,35923.17,0
2025-10-23 23:28:45.718435,USR016,93.58,Healthcare,ONLINE,28373.91,28280.32,0
2025-03-01 11:23:45.718435,USR014,1370.01,Online Shopping,POS,16929.74,15559.73,0
2025-06-30 09:52:45.718435,USR012,2165.29,Electronics,ONLINE,21169.54,19004.26,0
2025-08-07 13:46:45.718435,USR007,559.45,Travel,POS,21980.53,21421.09,0
2025-04-03 00:00:00.000000,USR020,227.76,Clothing,ATM,28685.035,30641.83,0
2025-09-12 16:25:45.718435,USR014,157.23,Clothing,POS,28685.035,19512.47,0
2025-01-15 02:51:45.718435,USR001,1981.38,Healthcare,ATM,25087.5,23106.13,0
2025-05-06 15:14:45.718435,USR017,12865.38,Electronics,ATM,29384.72,16519.34,1
2025-03-29 19:02:45.718435,USR018,942.78,Travel,ONLINE,22279.55,21336.77,0
2025-09-23 11:15:45.718435,USR011,199.99,Clothing,ATM,27357.33,27157.34,0
2025-04-22 20:49:45.718435,USR003,1399.19,Clothing,ATM,32518.61,31119.42,0
2025-01-02 12:45:45.718435,USR003,5016.31,Restaurant,ATM,35661.29,30644.97,0
2025-04-17 08:39:45.718435,USR007,136.14,Travel,POS,22360.57,22224.43,0
2024-12-29 00:00:00.000000,USR011,981.45,Healthcare,ATM,27267.1,26285.64,0
2025-07-06 10:55:45.718435,USR004,2578.24,Online Shopping,POS,16867.34,14289.11,0
2025-04-12 12:27:45.718435,USR009,435.57,Healthcare,POS,23654.95,23219.37,0
2025-03-22 15:50:45.718435,USR005,2473.29,Utilities,POS,45929.24,43455.95,0
2025-05-24 07:21:45.718435,USR004,1087.51,Utilities,ATM,18465.41,17377.9,0
2025-04-24 20:34:45.718435,USR019,184.98,Entertainment,ONLINE,36174.94,35989.96,0
2025-10-22 18:21:45.718435,USR006,12993.34,Travel,ATM,29029.61,16036.26,1
2024-12-18 18:50:45.718435,USR014,270.55,Healthcare,POS,18924.46,18653.91,0
2025-03-26 09:42:45.718435,USR020,959.05,Restaurant,ONLINE,28685.035,26706.25,0
2025-02-28 02:47:45.000000,USR014,149.51,Gas Station,POS,28685.035,21242.76,0
2025-01-16 18:48:45.718435,USR020,791.7,Clothing,POS,26233.78,25442.08,0
2025-01-31 00:42:45.718435,USR005,2162.64,Electronics,ATM,46166.78,44004.15,0
2025-08-25 04:42:45.718435,USR013,353.33,Grocery,ATM,47034.18,46680.85,0
2025-08-09 14:17:45.718435,USR018,9.76,Electronics,ONLINE,22763.4,22753.64,0
2025-10-27 11:16:45.718435,USR017,478.15,Gas Station,ATM,30886.09,30407.94,0
2025-09-08 12:14:45.718435,USR016,340.15,Gas Station,ATM,27445.42,27105.28,0
2025-07-13 02:32:45.718435,USR010,2254.69,Gas Station,POS,33502.28,31247.59,0
2025-03-21 23:25:45.718435,usr007,1397.34,Travel,POS,23233.86,21836.53,0
2025-03-29 19:16:45.718435,USR010,398.63,Utilities,ATM,32735.3,32336.67,0
2025-01-02 10:44:45.000000,USR002,49.35,Clothing,POS,22217.67,22168.32,0
2025-01-06 17:20:45.718435,USR007,2600.64,Online Shopping,POS,21070.06,18469.42,0
2025-05-14 20:39:45.000000,USR006,150.31,Grocery,POS,30035.75,29885.43,0
2025-02-11 02:40:45.718435,USR004,294.04,Clothing,ONLINE,18058.9,17764.87,0
2024-12-19 06:26:45.718435,USR013,932.2,Utilities,ONLINE,45936.1,45003.91,0
2025-01-22 23:50:45.718435,USR005,1609.58,Restaurant,ONLINE,44811.94,43202.36,0
2025-02-19 13:08:45.718435,USR008,1268.46,Clothing,POS,39902.61,38634.16,0
2025-11-02 15:39:45.718435,USR012,422.37,Grocery,ONLINE,19369.26,18946.89,0
2025-07-14 04:05:45.718435,USR008,3743.84,Gas Station,ATM,39905.5,26706.25,0
2025-04-20 08:39:45.718435,USR020,490.4,Entertainment,ATM,30841.16,30350.76,0
2025-01-10 13:25:45.718435,USR019,430.75,Restaurant,ONLINE,38088.94,37658.19,0
2025-10-22 19:02:45.718435,USR019,2211.43,Gas Station,ONLINE,33905.01,31693.59,0
2025-10-27 20:26:45.718435,USR002,610.56,Clothing,ATM,22529.38,21918.82,0
2025-03-21 20:11:45.718435,USR010,1558.54,Healthcare,ONLINE,30757.59,29199.05,0
2025-11-05 13:03:45.718435,USR017,191.17,Gas Station,ATM,29789.95,29598.79,0
2025-10-11 10:08:45.718435,USR010,455.53,Grocery,ATM,34089.02,33633.49,0
2025-02-14 02:12:45.718435,USR020,1409.49,Healthcare,POS,28802.27,27392.78,0
2024-12-08 00:00:00.000000,USR012,209.9,Healthcare,ATM,20269.12,20059.22,0
2025-05-17 06:56:45.718435,USR002,960.11,Electronics,ATM,21321.41,20361.3,0
2024-12-24 03:36:45.718435,USR006,150.43,Grocery,POS,32466.72,32316.29,0
2025-05-16 12:32:45.718435,USR020,3009.83,Utilities,ATM,25983.52,22973.69,0
2024-12-24 04:16:45.718435,USR019,61.02,Entertainment,ONLINE,32603.76,32542.74,0
2025-03-15 09:31:45.718435,USR018,1033.98,Travel,ONLINE,23228.48,22194.5,0
2025-11-09 22:54:45.718435,USR017,856.4,Clothing,ATM,30314.0,29457.6,0
2025-04-04 05:38:45.718435,USR001,2506.96,Healthcare,ONLINE,26506.91,23999.96,0
2025-08-30 07:48:45.718435,USR012,867.46,Clothing,ONLINE,22368.91,21501.45,0
2025-04-29 20:07:45.718435,USR008,22191.32,Online Shopping,ATM,36186.03,13994.71,1
2025-01-22 16:50:45.718435,USR015,25553.318000000007,Travel,ATM,42979.34,13683.8,1
2025-10-24 17:34:45.718435,USR008,18782.68,Unknown,ONLINE,40562.21,21779.53,1
2025-08-19 01:44:45.718435,USR020,246.89,Utilities,POS,30537.24,30290.35,0
2025-06-16 08:46:45.718435,USR011,3347.51,Online Shopping,ONLINE,27763.97,24416.46,0
2025-01-12 11:35:45.718435,USR013,2751.15,Healthcare,ONLINE,48639.976,46800.34,0
2025-08-28 09:42:45.718435,USR012,319.75,Utilities,ATM,24880.03,24560.29,0
2025-07-12 08:36:45.718435,USR016,1016.29,Entertainment,ATM,23511.0,22494.71,0
2025-06-23 02:42:45.718435,USR016,1273.56,Travel,ONLINE,26711.51,25437.95,0
2024-12-24 03:04:45.718435,USR017,1156.77,Utilities,ONLINE,28990.35,27833.58,0
2025-10-10 10:44:45.718435,USR007,1935.77,Entertainment,ONLINE,21159.92,19224.15,0
2025-11-25 05:12:45.718435,USR008,212.42,Travel,POS,36272.75,36060.33,0
2024-12-28 17:57:45.718435,USR017,1557.42,Clothing,ONLINE,28816.7,27259.28,0
2025-08-01 08:31:45.718435,USR003,886.27,Grocery,POS,34624.43,33738.16,0
2025-06-23 20:18:45.718435,USR001,830.11,Utilities,ONLINE,28685.035,26430.33,0
2025-05-18 03:03:45.718435,USR004,1575.01,Entertainment,ONLINE,15253.9684,13047.68,0
2025-07-18 07:28:45.718435,USR017,6380.39,Entertainment,ATM,30082.19,26706.25,0
2025-08-25 17:11:45.718435,USR004,464.73,Electronics,ATM,17837.61,17372.88,0
2025-09-30 12:05:45.718435,USR008,349.38,Electronics,POS,39329.95,38980.57,0
2025-01-05 12:49:45.000000,USR017,2772.79,Grocery,ONLINE,28874.36,26101.58,0
2025-01-10 12:08:45.718435,USR018,1887.17,Restaurant,ATM,21825.09,19937.92,0
2025-07-04 12:27:45.718435,USR016,1064.33,Utilities,POS,26424.14,25359.81,0
2025-07-27 12:27:45.718435,USR020,648.65,Utilities,ONLINE,26077.91,25429.26,0
2025-06-09 11:00:45.718435,USR019,556.36,Travel,ONLINE,36540.52,35984.16,0
2025-05-17 22:04:45.718435,USR020,2238.3,Utilities,POS,28267.79,26029.49,0
2025-03-08 03:11:45.718435,USR006,463.46,Healthcare,ONLINE,28105.81,27642.35,0
2025-02-04 08:06:45.718435,USR018,1111.84,Grocery,ATM,25629.83,24517.98,0
2025-11-28 10:29:45.718435,USR005,2943.96,Grocery,POS,44467.35,41523.38,0
2025-10-27 18:28:45.718435,USR001,2075.34,Healthcare,ONLINE,26761.24,24685.9,0
2025-03-02 12:07:45.718435,USR014,80.19,Clothing,POS,19990.31,19910.12,0
2025-10-14 08:08:45.718435,USR009,309.28,Gas Station,ONLINE,25288.33,24979.05,0
2025-10-29 03:14:45.718435,USR011,713.09,Unknown,POS,28862.09,26706.25,0
2025-03-30 03:58:45.718435,USR014,313.52,Entertainment,POS,18543.41,18229.89,0
2025-04-02 17:57:45.718435,USR019,6246.07,Online Shopping,POS,34487.28,26706.25,0
2025-01-18 13:49:45.718435,USR005,312.16,Restaurant,POS,46154.67,45842.52,0
2025-05-12 03:33:45.718435,USR011,2198.03,Healthcare,ATM,29113.5,26706.25,0
2025-01-02 21:53:45.718435,USR016,237.2,Entertainment,ATM,27230.83,26993.64,0
2025-01-29 07:23:45.718435,USR007,1103.04,Entertainment,POS,21894.69,20791.65,0
2025-10-26 19:02:45.000000,USR006,844.98,Travel,POS,28891.43,28046.45,0
2025-03-31 08:10:45.718435,USR006,1680.82,Entertainment,ONLINE,27540.62,25859.8,0
2025-10-06 15:32:45.718435,USR008,25553.318000000007,Online Shopping,ONLINE,36386.53,9768.57,1
2025-03-15 17:09:45.718435,USR015,622.25,Gas Station,ATM,40857.29,40235.04,0
2025-03-02 01:44:45.000000,USR012,54.11,Grocery,ONLINE,24334.87,24280.76,0
2025-11-09 14:12:45.718435,USR003,389.74,Grocery,ATM,35628.91,35239.17,0
2025-11-19 00:00:00.000000,USR014,147.84,Healthcare,POS,17211.12,17063.28,0
2025-06-24 11:22:45.718435,USR005,4315.61,Online Shopping,ATM,46835.77,26706.25,0
2025-11-06 08:36:00.000000,USR012,520.07,Entertainment,POS,22412.61,21892.54,0
2025-05-06 05:10:45.718435,USR005,195.78,Grocery,ONLINE,42630.43,42434.65,0
2025-08-21 16:29:45.718435,USR018,17551.77,Travel,ATM,22147.39,7047.8708,1
2025-02-15 17:49:45.718435,USR004,8809.05,Online Shopping,ONLINE,19704.29,10895.23,1
2025-06-18 07:19:45.718435,USR019,4804.14,Grocery,ATM,38090.39,33286.24,0
2025-02-02 10:43:45.718435,USR017,581.42,Gas Station,ATM,28710.53,28129.11,0
2025-02-14 02:12:45.718435,USR013,190.17,Travel,ATM,45321.1,45130.93,0
2025-10-18 00:00:00.000000,USR002,1375.19,Online Shopping,ATM,21111.54,19736.35,0
2025-09-14 22:58:45.718435,USR020,1385.23,Utilities,ATM,29606.44,28221.21,0
2025-11-05 00:00:00.000000,USR005,2291.72,Clothing,POS,46290.14,26706.25,0
2025-02-04 03:33:45.718435,USR018,2637.06,Entertainment,ONLINE,22403.57,19766.52,0
2025-05-31 18:17:45.718435,USR012,734.31,Grocery,ATM,28685.035,23378.78,0
2025-03-21 06:23:45.718435,USR002,34.57,Entertainment,ATM,19014.62,18980.05,0
2025-05-08 22:54:45.718435,USR016,306.43,Gas Station,POS,26968.1,26661.67,0
2025-05-03 16:17:45.718435,USR015,610.74,Utilities,ONLINE,37196.8,36586.06,0
2025-08-10 10:46:45.718435,USR019,1026.85,Travel,POS,35408.18,34381.33,0
2025-06-22 02:54:45.718435,USR015,2330.09,Electronics,ONLINE,42643.84,40313.75,0
2025-11-14 06:09:45.718435,USR019,1569.99,Entertainment,ONLINE,34186.3,32616.31,0
2025-07-19 14:33:45.718435,USR005,2109.51,Restaurant,POS,42519.21,40409.69,0
2025-02-08 11:08:45.718435,USR013,1087.28,Restaurant,ATM,45298.0,44210.72,0
2025-11-12 05:27:45.718435,USR019,627.99,Grocery,ONLINE,33569.4,32941.41,0
2025-11-24 16:19:45.718435,USR001,347.84,Gas Station,POS,27653.2,27305.36,0
2025-02-14 08:28:45.718435,USR010,1404.99,Utilities,ONLINE,30644.7,29239.71,0
2025-01-16 10:50:45.718435,USR008,1529.92,Gas Station,ATM,37015.13,35485.21,0
2025-09-21 03:48:45.718435,USR007,443.4,Restaurant,POS,21322.59,20879.19,0
2025-07-16 01:44:45.718435,USR003,1247.35,Online Shopping,ONLINE,31924.87,30677.52,0
2025-10-14 21:44:45.718435,USR011,2767.98,Entertainment,POS,26857.7,24089.72,0
2025-01-06 04:08:45.718435,USR016,650.35,Clothing,ONLINE,25146.87,24496.52,0
2025-02-25 01:30:45.718435,USR012,2381.27,Gas Station,ATM,20495.75,18114.49,0
2024-12-11 08:02:45.000000,USR017,58.69,Utilities,ONLINE,31233.4,31174.71,0
2025-07-14 20:45:45.718435,USR019,3863.14,Unknown,ATM,33811.29,29948.15,0
2025-07-27 11:11:45.718435,USR010,7.354,Utilities,ONLINE,33003.48,32378.99,0
2025-07-31 04:42:45.718435,USR006,1011.45,Electronics,ONLINE,28685.035,29405.5,0
2025-01-11 00:45:45.718435,USR011,1272.34,Restaurant,POS,32087.35,30815.01,0
2024-12-28 06:33:45.718435,USR010,514.56,Restaurant,POS,32118.3,31603.74,0
2025-06-01 10:25:45.718435,USR015,3706.76,Grocery,ATM,38829.42,35122.66,0
2025-04-20 21:39:45.718435,USR010,96.03,Entertainment,POS,31953.02,31856.99,0
2025-10-05 21:39:45.718435,USR020,81.93,Utilities,ONLINE,26661.27,26579.34,0
2025-08-12 23:18:45.718435,USR004,425.19,Electronics,ONLINE,16746.2,16321.01,0
2025-02-08 10:55:45.718435,USR009,4015.95,Electronics,ONLINE,26468.72,22452.78,0
2025-10-16 00:44:45.718435,USR014,1285.33,Electronics,ATM,16576.12,15290.79,0
2024-12-23 16:16:45.718435,USR011,7.354,Restaurant,ATM,30758.96,28562.62,0
2025-11-11 07:36:45.718435,USR015,424.64,Unknown,POS,40700.7,40276.06,0
2025-05-09 08:33:45.000000,USR001,980.99,Online Shopping,ATM,28169.82,27188.83,0
2025-09-16 10:33:45.718435,USR011,218.29,Utilities,ONLINE,28250.77,28032.48,0
2025-07-23 02:40:45.718435,USR001,975.78,Unknown,ATM,24547.47,23571.69,0
2025-03-04 06:20:45.718435,USR003,485.46,Travel,ATM,32481.87,31996.41,0
2025-02-08 18:10:45.718435,USR020,1595.75,Entertainment,ATM,25376.14,23780.38,0
2025-09-17 13:24:45.718435,USR007,589.89,Grocery,POS,20947.61,20357.72,0
2025-10-14 22:49:45.000000,USR004,749.72,Clothing,POS,28685.035,16945.02,0
2025-03-05 00:00:00.000000,USR016,1767.65,Electronics,POS,26980.67,25213.02,0
2025-11-29 14:09:45.718435,USR010,25501.4,Electronics,ONLINE,30058.04,7047.8708,1
2025-03-02 10:47:45.718435,USR011,1693.34,Gas Station,ATM,31172.05,29478.71,0
2025-05-20 04:00:45.718435,USR014,607.93,Clothing,ONLINE,19599.66,18991.73,0
2025-01-11 19:32:45.718435,USR013,1679.48,Grocery,ATM,48639.976,46811.329600000005,0
2025-12-04 01:44:45.718435,USR020,310.35,Electronics,ATM,30145.53,29835.18,0
2025-06-01 11:41:45.718435,USR016,3516.65,Utilities,POS,25347.37,21830.72,0
2025-02-26 17:27:45.000000,USR004,2092.62,Gas Station,POS,15901.67,13809.05,0
2025-07-29 08:45:45.718435,USR005,5311.93,Utilities,ONLINE,28685.035,38382.91,0
2025-10-24 19:53:45.000000,USR011,1429.46,Clothing,ONLINE,29250.18,27820.72,0
2025-03-07 16:49:45.718435,USR002,11267.72,Travel,ATM,28685.035,11698.38,1
2025-03-27 21:51:45.718435,USR018,378.68,Entertainment,ATM,21202.16,20823.48,0
2024-12-10 13:32:45.718435,USR001,169.82,Clothing,ATM,24351.22,24181.4,0
2025-01-19 08:22:45.718435,USR008,604.47,Electronics,POS,36435.27,35830.8,0
2025-05-09 12:21:45.718435,USR019,896.04,Travel,ATM,35512.77,34616.73,0
2025-05-25 09:26:45.718435,USR008,352.91,Entertainment,ONLINE,40766.42,40413.52,0
2025-05-06 07:51:45.718435,USR017,121.04,Healthcare,POS,30161.41,30040.37,0
2024-12-12 07:15:45.718435,USR003,206.6,Clothing,ONLINE,28685.035,30829.92,0
2025-07-18 14:03:45.718435,USR016,1201.93,Travel,ATM,27223.14,26706.25,0
2025-01-26 19:53:45.718435,USR017,1419.53,Electronics,ONLINE,28685.035,30533.12,0
2025-05-14 20:39:45.718435,USR006,150.31,Grocery,POS,30035.75,29885.43,0
2025-08-13 17:05:45.718435,USR012,636.98,Clothing,ONLINE,23912.43,23275.45,0
2025-03-20 10:34:45.718435,USR016,490.66,Clothing,ATM,28871.15,28380.49,0
2025-08-21 01:55:45.718435,USR010,1195.86,Healthcare,POS,33981.75,26706.25,0
2025-02-08 15:24:45.718435,USR018,9167.36,Travel,ATM,23734.06,14566.7,1
2025-08-04 16:43:45.718435,USR013,3157.73,Clothing,ONLINE,46359.17,43201.45,0
2025-05-11 13:16:45.718435,USR020,971.93,Healthcare,ONLINE,28236.56,27264.63,0
2025-01-28 22:40:45.718435,USR016,2113.19,Entertainment,ONLINE,26831.15,24717.96,0
2025-04-11 15:15:45.718435,USR005,413.47,Online Shopping,ATM,41494.08,41080.61,0
2025-04-26 13:07:45.718435,USR008,2096.82,Grocery,ATM,35722.33,33625.51,0
2024-12-28 12:50:45.718435,USR010,5616.2,Gas Station,ONLINE,35942.31,30326.1,0
2025-08-19 09:21:45.718435,USR014,449.21,Restaurant,ATM,19179.7,18730.49,0
2024-12-26 19:34:45.718435,USR008,693.96,Online Shopping,ONLINE,37841.05,37147.09,0
2025-07-01 08:11:45.718435,USR006,47.6,Entertainment,ONLINE,29200.51,29152.92,0
2025-05-23 19:03:45.718435,USR003,127.96,Healthcare,ONLINE,34003.75,33875.78,0
2025-08-04 16:59:45.718435,USR011,1789.88,Grocery,POS,29478.77,27688.89,0
2025-08-29 20:51:45.718435,USR011,764.66,Online Shopping,ATM,26933.72,26169.06,0
2025-05-29 03:37:45.718435,USR004,662.94,Electronics,ATM,18472.64,17809.69,0
2025-07-14 12:10:45.718435,USR013,5190.24,Grocery,POS,47798.61,42608.37,0
2024-12-24 15:21:45.718435,USR018,327.57,Healthcare,ATM,22359.06,22031.49,0
2025-10-12 06:10:45.718435,USR019,605.15,Restaurant,ATM,36687.94,36082.79,0
2025-09-19 08:10:45.718435,USR016,750.3,Electronics,ATM,28709.48,27959.19,0
2025-02-15 11:44:45.718435,USR003,278.26,Utilities,ATM,32231.1,31952.84,0
2025-03-17 01:48:45.718435,USR005,1370.52,Utilities,ONLINE,45338.21,43967.68,0
2024-12-24 15:14:45.718435,USR008,672.66,Healthcare,POS,38036.85,37364.19,0
2025-04-29 15:02:45.718435,USR006,900.64,Clothing,ATM,27059.82,26159.17,0
2025-11-04 00:00:00.000000,USR020,727.0,Unknown,ATM,25162.64,24435.64,0
2025-03-31 11:42:45.718435,USR005,3697.87,Grocery,ONLINE,45749.25,42051.37,0
2025-02-27 14:53:45.718435,USR009,7.354,Grocery,ATM,25851.08,23218.65,0
2025-06-18 08:02:45.718435,USR005,4311.07,Restaurant,ONLINE,42853.19,38542.12,0
2025-09-25 09:42:45.718435,USR005,959.05,Online Shopping,ATM,43018.21,40946.46,0
2025-06-08 18:25:45.718435,USR012,334.86,Grocery,ONLINE,22452.85,22117.99,0
2025-05-04 04:07:45.718435,USR011,4230.97,Gas Station,POS,28685.035,23940.4,0
2025-07-12 15:25:45.718435,USR013,267.77,Online Shopping,ONLINE,48639.976,46811.329600000005,0
2025-07-10 00:36:45.000000,USR002,930.66,Gas Station,POS,18832.46,17901.8,0
2025-02-26 14:16:45.718435,USR015,78.22,Gas Station,ONLINE,38206.82,38128.6,0
2025-11-13 16:18:45.718435,USR011,949.03,Grocery,ONLINE,29306.74,28357.71,0
2025-06-20 17:31:45.718435,USR002,404.05,Healthcare,ONLINE,21119.95,20715.9,0
2025-09-13 00:32:45.000000,USR018,1028.93,Utilities,ONLINE,22291.64,21262.71,0
2025-10-24 07:58:45.718435,USR008,1387.44,Travel,POS,37815.47,36428.03,0
2025-12-03 23:20:45.718435,USR016,986.98,Restaurant,ONLINE,26620.93,25633.95,0
2025-02-08 20:04:45.718435,USR014,2433.17,Healthcare,ONLINE,18351.03,15917.85,0
2025-05-26 08:16:45.718435,USR015,1321.67,Restaurant,ATM,41229.02,39907.35,0
2025-09-25 06:21:45.718435,USR008,643.37,Travel,ONLINE,35898.04,35254.67,0
2024-12-15 13:55:45.718435,USR018,1018.27,Gas Station,ONLINE,25345.97,24327.71,0
2025-08-03 12:26:45.718435,USR001,1519.57,Utilities,ONLINE,24820.53,23300.96,0
2025-02-24 19:09:45.718435,USR017,22552.47,Online Shopping,ATM,33670.15,11117.67,1
2025-01-06 16:48:45.718435,USR018,581.84,Clothing,ONLINE,24532.97,23951.13,0
2025-04-28 16:55:00.000000,USR012,501.16,Travel,ONLINE,20020.64,19519.48,0
2025-03-29 17:54:45.718435,USR013,169.74,Unknown,POS,45194.56,45024.82,0
2025-08-13 11:02:45.718435,USR009,765.76,Utilities,POS,22486.12,21720.36,0
2025-02-16 12:31:45.718435,USR013,2532.0,Entertainment,ATM,46376.01,43844.0,0
2025-08-05 11:44:45.718435,USR016,200.32,Restaurant,ATM,23799.36,23599.04,0
2025-10-27 02:01:45.718435,USR006,3390.63,Online Shopping,ONLINE,27559.47,24168.84,0
2025-05-06 18:56:45.000000,USR016,2901.96,Restaurant,POS,27935.22,25033.26,0
2025-08-14 10:07:45.718435,USR017,916.21,Gas Station,ONLINE,30308.27,29392.05,0
2024-12-10 05:44:45.718435,USR001,2091.6,Clothing,POS,27442.47,25350.87,0
2025-11-22 11:41:45.000000,USR004,180.33,Entertainment,POS,18001.37,17821.04,0
2025-09-10 20:32:45.718435,USR015,4061.21,Utilities,ATM,39666.36,35605.15,0
2025-08-01 14:10:45.718435,USR008,995.68,Travel,ATM,36733.32,35737.64,0
2025-02-02 20:34:45.718435,USR011,3907.84,Online Shopping,ONLINE,28420.03,24512.19,0
2024-12-21 05:23:45.718435,USR016,1000.19,Restaurant,ONLINE,24355.72,23355.52,0
2025-10-23 12:34:45.718435,USR017,608.68,Clothing,ATM,29235.72,28627.04,0
2024-12-30 11:17:45.718435,USR005,1291.14,Grocery,ATM,43146.79,41855.65,0
2024-12-21 20:39:45.718435,USR011,1039.51,Gas Station,ONLINE,26999.16,25959.65,0
2025-11-08 11:04:45.718435,USR003,95.83,Healthcare,ATM,36574.7,36478.87,0
2025-10-24 08:46:45.718435,USR004,381.22,Gas Station,ATM,15901.48,15520.26,0
2025-12-05 02:44:45.718435,USR018,7.354,Travel,ONLINE,22519.45,22380.32,0
2025-08-12 05:32:45.718435,USR001,2485.66,Gas Station,POS,27739.79,25254.13,0
2025-04-01 22:43:45.718435,USR010,1902.92,Clothing,POS,31064.89,29161.97,0
2025-02-01 05:22:45.718435,USR010,456.03,Travel,POS,34881.77,34425.74,0
2025-09-27 16:28:45.718435,USR017,610.06,Unknown,POS,31882.42,31272.37,0
2025-11-24 21:00:45.718435,USR011,2149.77,Healthcare,ATM,29440.67,27290.9,0
2025-01-31 15:44:45.718435,USR012,1780.44,Gas Station,ONLINE,20130.37,18349.93,0
2025-07-06 16:44:45.718435,USR010,1984.58,Entertainment,POS,30241.71,28257.14,0
2025-03-17 00:00:00.000000,USR015,209.24,Grocery,POS,42378.62,42169.39,0
2025-11-13 14:02:45.718435,USR009,712.2,Grocery,POS,26194.21,25482.0,0
2024-12-06 23:58:45.718435,USR001,3824.97,Gas Station,ATM,24324.81,20499.84,0
2025-10-18 23:24:45.718435,USR009,1192.86,Utilities,ONLINE,23604.29,22411.43,0
2025-07-25 19:56:45.718435,USR012,15223.04,Electronics,ONLINE,23890.44,8667.4,1
2025-06-03 00:57:45.718435,USR008,347.08,Grocery,ATM,40486.47,40139.39,0
2025-03-16 03:24:45.718435,USR015,5115.17,Healthcare,POS,42257.78,37142.61,0
2025-01-04 03:32:45.000000,USR019,3371.81,Entertainment,POS,32630.84,29259.04,0
2024-12-26 04:02:45.718435,USR015,1502.15,Entertainment,POS,42802.21,41300.06,0
2025-10-29 00:00:00.000000,USR010,1515.58,Clothing,POS,32710.61,31195.03,0
2025-07-13 03:04:45.718435,USR003,291.95,Entertainment,POS,35784.52,35492.58,0
2025-07-03 20:27:45.718435,USR014,314.06,Healthcare,POS,17900.93,17586.87,0
2025-01-26 17:34:45.718435,USR011,1410.82,Healthcare,ONLINE,26640.6,25229.78,0
2024-12-15 21:40:45.718435,USR005,414.84,Online Shopping,POS,45800.02,45385.18,0
2025-08-21 09:44:45.000000,USR017,742.8,Restaurant,ONLINE,32247.35,31504.55,0
2025-02-26 23:40:45.718435,USR016,188.74,Gas Station,ATM,28685.035,26448.0,0
2025-08-15 14:50:00.000000,USR011,4418.79,Electronics,ATM,26792.17,22373.38,0
2025-03-01 02:50:45.718435,USR001,1409.52,Grocery,POS,29151.6,27742.08,0
2025-05-05 01:29:45.718435,USR008,4947.81,Grocery,POS,39068.74,34120.93,0
2025-10-03 08:06:45.718435,USR005,6312.29,Healthcare,ATM,43301.65,36989.36,0
2025-01-26 16:23:45.718435,USR018,2250.55,Travel,ONLINE,24856.84,22606.29,0
2024-12-08 06:59:00.000000,USR011,1140.83,Entertainment,ONLINE,27444.72,26303.89,0
2025-10-21 03:08:45.718435,USR008,1715.42,Travel,ONLINE,35168.03,33452.61,0
2025-09-22 02:56:45.718435,USR006,212.55,Entertainment,ONLINE,28058.32,27845.77,0
2024-12-11 10:00:45.718435,USR008,502.17,Utilities,POS,40944.35,40442.18,0
2025-11-09 18:07:45.718435,USR003,777.44,Travel,POS,35656.7,34879.26,0
2025-08-29 00:00:00.000000,USR016,413.55,Gas Station,ATM,24406.43,23992.88,0
2025-03-01 06:18:45.718435,USR004,431.74,Travel,ATM,15409.84,14978.1,0
2024-12-08 23:42:45.718435,USR014,547.58,Grocery,ATM,18744.96,18197.39,0
2025-05-25 16:28:45.718435,USR012,14839.8,Online Shopping,ATM,24780.36,9940.56,1
2025-06-22 08:11:45.718435,USR004,686.63,Travel,POS,15993.04,15306.41,0
2025-06-02 07:28:45.718435,USR001,1142.18,Utilities,POS,24689.6,23547.42,0
2025-09-02 06:45:45.000000,USR011,639.36,Electronics,POS,28685.035,27653.45,0
2025-02-16 00:17:45.718435,USR016,1122.4,Healthcare,POS,24023.14,22900.75,0
2025-10-23 19:46:45.718435,USR008,2716.39,Clothing,ATM,38786.39,36070.0,0
2025-05-21 07:55:45.718435,USR003,2677.53,Online Shopping,ATM,33858.9,31181.37,0
2025-11-23 12:23:45.718435,USR001,339.96,Gas Station,ONLINE,26543.15,26203.19,0
