transaction_date,user_id,transaction_amount,merchant_type,channel,balance_before,balance_after,is_fraud,Last_6_Month_Avg,Current_Month_Cumulative_Sum,Deviation_From_Avg,Deviation_Ratio,Rolling_Std,Transaction_Velocity,Merchant_Risk_Score,user_mean_amount,user_std_amount,user_max_amount,user_min_amount,user_avg_balance,Amount_Normalized,Amount_To_Balance_Ratio,Amount_To_Max_Ratio,Hour,DayOfWeek,IsWeekend,IsNightTime,Channel_Encoded,Merchant_Encoded
2025-08-24 08:38:45.718435,USR002,563.36,Grocery,POS,17680.12,17116.76,0,1522.8884187211743,51007.37,-959.5284187211743,0.3696858595938171,2934.1984782488953,0.02511511092507325,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.3289566167987278,0.03186223497154027,0.022045589320755885,8,6,1,0,0,1
2025-08-25 16:42:45.718435,USR002,403.44,Grocery,POS,21353.26,20949.82,0,1524.810307610063,51410.810000000005,-1121.370307610063,0.2644103254433534,2927.8158510203584,0.030241935483870965,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.37596251854550106,0.018892717425000913,0.015787547137826173,16,0,0,0,0,1
2025-08-26 18:22:45.718435,USR002,231.78,Electronics,POS,19116.94,18885.16,0,1525.5228631656187,51642.590000000004,-1293.7428631656187,0.15183526273517284,2938.848214563305,0.0375,1.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.4264192037246601,0.012123691150824829,0.009070091402948025,18,1,0,0,0,6
2025-08-30 02:40:45.718435,USR002,1785.05,Online Shopping,POS,19789.45,18004.4,0,1527.4432520545074,53427.64,257.60674794549254,1.1678876514391792,1849.0146416871394,0.012300123001230012,0.9733477789815818,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,0.030139431881959427,0.09019754477538408,0.06985316532415381,2,5,1,1,0,3
2025-08-30 15:40:45.718435,USR002,365.57,Online Shopping,ATM,20606.27,20240.7,0,1529.1485298322852,53793.21,-1163.5785298322853,0.2389114474005141,1856.1870246833241,0.07142857142857142,0.9733477789815818,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.3870937935526941,0.017739855885811173,0.014305605807989081,15,5,1,0,1,3
2025-08-30 15:57:45.718435,USR002,693.36,Travel,POS,20587.32,19893.95,0,1531.115307610063,54486.57,-837.7553076100629,0.4525507946797868,1851.8800006991576,0.7792207792207793,0.7776772445585692,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.29074521592903957,0.03367734715605741,0.027132792195823808,15,5,1,0,0,2
2025-08-31 13:31:45.718435,USR002,1145.81,Gas Station,ONLINE,19386.1,18240.29,0,1536.7015853878409,55632.380000000005,-390.8915853878409,0.7451445786934027,1844.1949300654655,0.04431314623338257,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.1577548442098826,0.05910167069855729,0.044838214817550584,13,6,1,0,2,0
2025-09-02 08:58:45.718435,USR002,790.12,Electronics,ONLINE,22110.19,21320.07,0,1458.0661409433962,790.12,-667.9461409433962,0.5415244572046116,1843.4720928456338,0.02249718785151856,1.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.26230417632787784,0.03573394285879684,0.030919236428066668,8,1,0,0,2,6
2025-09-02 18:19:45.718435,USR002,71.45,Restaurant,ONLINE,19233.49,19162.04,0,1450.6361409433964,861.57,-1379.1861409433964,0.049220323182065255,1856.183751339679,0.0966183574879227,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.4735456183510993,0.003714681283465275,0.0027960049647969467,18,1,0,0,2,9
2025-09-03 15:50:45.718435,USR002,125.25,Travel,ONLINE,18571.12,18445.87,0,1447.5854187211742,986.82,-1322.3354187211742,0.08646366198451173,856.7539362693792,0.04441154700222058,0.7776772445585692,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.4577319770681053,0.006743979685679395,0.0049013243084789025,15,2,0,0,2,2
2025-09-03 19:27:45.718435,USR002,14374.15,Online Shopping,ONLINE,22329.44,7955.29,1,1527.2735298322852,15360.97,12846.876470167714,9.405482539226757,2593.029065831212,0.21660649819494582,0.9733477789815818,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,3.730502098717277,0.6437020497580881,0.5624939785127506,19,2,0,0,2,3
2025-09-03 23:59:45.718435,USR002,484.99,Restaurant,ONLINE,18647.66,18162.67,0,1529.406196498952,15845.96,-1044.416196498952,0.31690279424475143,2586.7921538484543,0.18072289156626506,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.35199221284609283,0.02600669431476578,0.01897878863368609,23,2,0,1,2,9
2025-09-04 02:24:45.718435,USR002,31.43,Travel,POS,18046.51,18015.08,0,1529.343585387841,15877.39,-1497.9135853878408,0.020537871560414696,2594.835029872744,0.29268292682926833,0.7776772445585692,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.4853088511419064,0.0017415144803909239,0.0012299291258721908,2,3,0,1,0,2
2025-09-06 07:50:45.718435,USR002,7.354,Travel,POS,19423.41,19155.83,0,1528.0648853878406,15884.743999999999,-1520.7108853878406,0.004809475431864809,2594.994291459741,0.01837109614206981,0.7776772445585692,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.49238560258297265,0.00037859579776168236,0.00028777915340961156,7,5,1,0,0,2
2025-09-09 07:01:45.718435,USR002,4484.64,Travel,ATM,22608.55,18123.91,0,1544.5209409433965,20369.384,2940.119059056604,2.901701220083466,2640.6717724058985,0.013853613484183791,0.7776772445585692,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,0.8236403216804323,0.1983515815219675,0.1754944115511124,7,1,0,0,1,2
2025-09-09 15:41:45.718435,USR002,169.43,Healthcare,ONLINE,23370.74,23201.31,0,1543.882607610063,20538.814,-1374.4526076100628,0.10967176351483988,2640.6908124190604,0.10344827586206898,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.4447459794494682,0.007249353278788828,0.006630190639405832,15,1,0,0,2,5
2025-09-09 18:13:45.718435,USR002,16331.89,Electronics,ONLINE,19549.42,7047.8708,1,1634.3471076100632,36870.704,14697.542892389936,9.98680336669799,3788.0015671461124,0.2830188679245283,1.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,4.30594815978361,0.8353728462099536,0.639104905871485,18,1,0,0,2,6
2025-09-10 11:38:45.718435,USR002,11.55,Online Shopping,ONLINE,20312.61,20301.06,0,1632.2512742767294,36882.254,-1620.7012742767295,0.007071783859537972,3801.420555902666,0.054298642533936646,0.9733477789815818,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.49115225613644026,0.0005685843136695053,0.00045197840928488085,11,2,0,0,2,3
2025-09-11 00:07:45.718435,USR002,97.03,Electronics,ATM,17596.17,17499.14,0,1584.468107610063,36979.284,-1487.438107610063,0.06119959117075093,3812.9039064693548,0.07416563658838073,1.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.4660267903953561,0.005513954800686702,0.003797009961291081,0,3,0,1,1,6
2025-09-11 11:14:45.718435,USR002,191.15,Utilities,POS,18690.4,18499.25,0,1578.155607610063,37170.434,-1387.005607610063,0.12104570257600618,3822.8901477425775,0.08253094910591471,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.43836173616570184,0.010226628288945718,0.007480144842840257,11,3,0,0,0,8
2025-09-12 11:26:45.718435,USR002,329.53,Healthcare,ONLINE,18498.18,18168.65,0,1566.9575520545077,37499.964,-1237.4275520545077,0.21016512823846162,3823.7935193915514,0.03968253968253968,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.39768716960918304,0.01781322199146124,0.01289527664170102,11,4,0,0,2,5
2025-09-12 20:07:45.718435,USR002,9395.0,Travel,ATM,21453.31,12058.32,1,1615.7444964989518,46894.964,7779.255503501048,5.811060449158666,4063.8058546466054,0.10327022375215146,0.7776772445585692,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,2.266961355330294,0.4379073482204741,0.36764823854817796,20,4,0,0,1,2
2025-09-12 22:08:45.718435,USR002,804.45,Restaurant,POS,21253.54,20449.08,0,1614.105996498952,47699.414,-809.6559964989519,0.4980787649502867,4069.6553041895017,0.3314917127071823,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.2580921042166268,0.03784838439222867,0.031480002714218386,22,4,0,1,0,9
2025-09-15 09:17:45.718435,USR002,759.18,Online Shopping,ONLINE,20418.43,19659.25,0,1612.960385387841,48458.594,-853.780385387841,0.4703832924731706,4063.35387176023,0.01662510390689942,0.9733477789815818,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.27139848973486363,0.037179294426925726,0.0297084821438005,9,0,0,0,2,3
2025-09-16 15:11:45.718435,USR002,1708.193996812561,Gas Station,ATM,20174.93,20006.21,0,1611.6873520367994,50166.78799681256,96.50664477576152,1.0592220461425075,4063.626149252415,0.03236245954692557,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,0.007548850750903559,0.0846649446549706,0.06684561085968174,15,1,0,0,1,0
2025-09-16 15:19:45.718435,USR002,12053.38,Electronics,ONLINE,21005.35,8951.97,1,1647.8172409256886,62220.16799681256,10405.56275907431,7.3103189976549015,4451.262693658113,0.8823529411764706,1.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,3.0483492310530753,0.5737969709159373,0.47167684146373995,15,1,0,0,2,6
2025-09-17 19:22:45.718435,USR002,139.27,Healthcare,ATM,21000.49,20861.23,0,1647.1022409256884,62359.43799681256,-1507.8322409256884,0.08450325261482342,4465.576904996123,0.03442340791738382,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.45361102445123586,0.006631434245855889,0.0054499595723900745,19,2,0,0,1,5
2025-09-17 22:44:45.718435,USR002,3500.67,Utilities,ATM,22262.91,18762.24,0,1661.4037409256885,65860.10799681256,1839.2662590743116,2.105788090954786,4455.420419478937,0.22900763358778622,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,0.5344182284977627,0.1572351846553458,0.13698937298972327,22,2,0,1,1,8
2025-09-17 22:51:45.718435,USR002,661.95,Online Shopping,POS,21125.88,20463.92,0,1657.4804075923548,66522.05799681257,-995.5304075923548,0.3991304310678982,4449.88337110474,0.8955223880597015,0.9733477789815818,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.29997767824686195,0.03133212286906538,0.025903645716547782,22,2,0,1,0,3
2025-09-22 22:56:45.718435,USR002,250.6,Clothing,ONLINE,19232.0,18981.4,0,1658.119907592355,66772.65799681256,-1407.5199075923551,0.1510439353136689,4464.513591101333,0.008258774948382657,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.4208873686141406,0.013029688556127489,0.009806561849938627,22,0,0,1,2,4
2025-09-23 17:10:45.718435,USR002,1726.48,Gas Station,ATM,21862.98,20136.5,0,1667.581518703466,68499.13799681255,58.8984812965341,1.034699222451848,4453.061233976572,0.05199306759098787,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,0.01292372612090071,0.07896458009932318,0.06756118476728667,17,1,0,0,1,0
2025-09-24 15:10:45.718435,USR002,244.63,Healthcare,ATM,19186.03,18941.4,0,1620.152018703466,68743.76799681256,-1375.522018703466,0.15089886523760154,4455.656247568765,0.043478260869565216,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.42264215371561786,0.012749758560861166,0.009572941840983585,15,2,0,0,1,5
2025-09-24 18:01:45.718435,USR002,104.05,Electronics,POS,20471.03,20366.98,0,1617.5140742590218,68847.81799681256,-1513.4640742590218,0.06428736188014647,4457.891840071931,0.2597402597402597,1.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.46396337474839294,0.005082544329995609,0.004071718916544749,18,2,0,0,0,6
2025-09-25 00:16:45.718435,USR002,126.64,Healthcare,ATM,23487.49,23360.85,0,1616.4637409256884,68974.45799681256,-1489.8237409256883,0.07829541818818321,4476.382935237375,0.13793103448275862,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.45732340901265245,0.005391576895747661,0.004955718246912321,0,3,0,1,1,5
2025-09-25 22:41:45.718435,USR002,214.24,Healthcare,POS,21229.78,21015.54,0,1614.8479075923549,69188.69799681257,-1400.6079075923549,0.13258673603707036,4478.807255399566,0.042704626334519574,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.43157480350353955,0.010091009374125682,0.008383710338111937,22,3,0,1,0,5
2025-09-26 13:42:45.718435,USR002,425.75,Electronics,ATM,19262.81,18837.07,0,1614.7216298145772,69614.44799681257,-1188.9716298145772,0.26350454938754503,4482.521730312718,0.06243496357960458,1.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.3694048542885569,0.022101027782146936,0.016660589415847447,13,4,0,0,1,6
2025-09-26 15:23:45.718435,USR002,1454.01,Restaurant,POS,19040.19,17586.18,0,1617.6962409256882,71068.45799681256,-163.68624092568825,0.8982599472576098,4479.9986209488525,0.37267080745341613,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.06716443076343726,0.07636129884739347,0.056898798864442386,15,4,0,0,0,9
2025-09-26 19:08:45.718435,USR002,959.05,Clothing,ONLINE,19013.89,17966.47,0,1617.2098520367995,72027.50799681256,-658.1598520367995,0.592661080880745,4478.051472562726,0.21052631578947367,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.2126499305669823,0.050436789274089934,0.03752986090256839,19,4,0,0,2,4
2025-09-27 10:38:45.718435,USR002,381.86,Grocery,ATM,18809.49,18427.64,0,1608.1169631479104,72409.36799681257,-1226.2569631479105,0.23731028181628794,4472.902006274654,0.06060606060606061,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.3823056110898693,0.020300374950360144,0.0149430714605649,10,5,1,0,1,1
2025-09-27 21:55:45.718435,USR002,127.73,Healthcare,ONLINE,20310.77,20183.04,0,1603.4926298145774,72537.09799681256,-1475.7626298145774,0.07960771998981452,4472.8588263135125,0.0814111261872456,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.4570030211130528,0.006288472151860719,0.004998372486403275,21,5,1,0,2,5
2025-09-29 23:43:45.718435,USR002,593.25,Healthcare,ATM,22475.72,21882.47,0,1605.3014631479105,73130.34799681256,-1012.0514631479105,0.36932668842708555,3865.5328486088247,0.01968503937007874,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.3201709339372279,0.026393975633455413,0.023215254658723424,23,0,0,1,1,5
2025-09-30 11:36:45.718435,USR002,115.81,Grocery,POS,18555.15,18439.34,0,1600.3749075923552,73246.15799681256,-1484.5649075923552,0.07231910494596092,3870.8613287444996,0.0776196636481242,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.4605067126389504,0.006241057546958825,0.004531915115089355,11,1,0,0,0,1
2025-10-01 00:00:00.000000,USR002,534.84,Electronics,ATM,20419.66,19884.82,0,1594.2361298145772,534.84,-1059.3961298145773,0.3352732488964924,3863.5060236394193,0.07469765879059018,1.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.3373396102818317,0.026191122128275974,0.0209295352746256,0,2,0,1,1,6
2025-10-01 01:14:45.718435,USR002,996.33,Grocery,POS,21248.2,20251.87,0,1594.9782409256884,1531.17,-598.6482409256884,0.6242754283555367,3850.732204181935,0.44522945350371945,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.20169207653296709,0.04688788283794214,0.03898871415781864,1,2,0,1,0,1
2025-10-01 15:03:45.718435,USR002,25553.318000000007,Travel,ATM,17665.22,17050.34,0,1730.2347298145773,27084.488000000005,23823.08327018543,14.760169467451059,5769.600822695494,0.06749156355455568,0.7776772445585692,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,7.016438020544895,1.4464507970578881,0.9999608676701918,15,2,0,0,1,2
2025-10-01 15:09:45.718435,USR002,402.0,Clothing,ONLINE,18541.22,18139.22,0,1727.626896481244,27486.488000000005,-1325.626896481244,0.2325545210584786,5766.286792255412,0.9090909090909091,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.37638578329359607,0.021680251879224816,0.015731196582902344,15,2,0,0,2,4
2025-10-01 21:28:45.718435,USR002,1076.21,Clothing,ATM,23457.42,22381.21,0,1728.7646742590214,28562.698000000004,-652.5546742590213,0.6221713369542685,5161.135728582586,0.1366742596810934,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.17821264036780793,0.04587734382793045,0.04211460466289884,21,2,0,0,1,4
2025-10-02 08:58:45.718435,USR002,716.47,Online Shopping,ONLINE,19194.83,18478.36,0,1720.3928964812442,29279.168000000005,-1003.9228964812442,0.4162152646641914,5152.592998266777,0.08,0.9733477789815818,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.2839524045898204,0.03732425219435679,0.02803714033769165,8,3,0,0,2,3
2025-10-02 20:26:45.718435,USR002,996.33,Grocery,POS,20966.84,19970.51,0,1713.5758964812442,30275.498000000003,-717.2458964812441,0.5810941364828052,5142.614400259934,0.08021390374331551,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.20169207653296709,0.0475170546894673,0.03898871415781864,20,3,0,0,0,1
2025-10-03 09:03:45.718435,USR002,10.38,Healthcare,ATM,18953.95,18943.58,0,1711.144785370133,30285.878000000004,-1700.7647853701328,0.006062571395068113,5145.176541627572,0.07343941248470012,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.49149615874426744,0.0005476142115911675,0.0004061935834092695,9,4,0,0,1,5
2025-10-05 04:33:45.718435,USR002,851.66,Travel,ONLINE,23491.89,22640.23,0,1661.2559520367995,31137.538000000004,-809.5959520367995,0.5123519028200452,5139.468965650617,0.02247191011235955,0.7776772445585692,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.24421548702387316,0.03625181916741618,0.03332744000446421,4,6,1,1,2,2
2025-10-05 06:46:00.000000,USR002,636.97,Grocery,ATM,20983.4,20346.44,0,1652.0507298145774,31774.508000000005,-1015.0807298145774,0.3853299771819156,4964.16242118028,0.3121130674427055,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.30732014589089895,0.030354453784716264,0.024926120117938575,6,6,1,1,1,1
2025-10-06 16:43:45.718435,USR002,1189.24,Grocery,POS,20963.12,19773.88,0,1654.5466187034663,32963.74800000001,-465.30661870346626,0.7183367635587018,4961.630311334001,0.02860191039118506,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.14498929698087828,0.05672739900363097,0.04653773190112136,16,0,0,0,0,1
2025-10-07 17:08:45.718435,USR002,415.93,Electronics,POS,22013.87,21597.94,0,1653.457285370133,33379.67800000001,-1237.5272853701329,0.2513996605883655,4964.866620691279,0.039344262295081964,1.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.37229128472348255,0.01889313904647177,0.01627630993713078,17,1,0,0,0,6
2025-10-08 00:00:45.718435,USR002,1300.73,Gas Station,POS,20602.94,19302.2,0,1654.7200631479104,34680.408,-353.9900631479104,0.7855977764302793,4966.076729130552,0.1271186440677966,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.11221861172732803,0.06313015860073365,0.050900595351439225,0,2,0,1,0,0
2025-10-09 00:00:00.000000,USR002,308.91,Restaurant,ATM,18957.99,18649.07,0,1647.7152298145772,34989.31800000001,-1338.8052298145772,0.18736407259047494,4588.71626959149,0.04002032963154376,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.40374808565482123,0.016293589479186393,0.012088368001055632,0,3,0,1,1,9
2025-10-09 18:41:45.718435,USR002,469.18,Utilities,POS,23017.19,22548.0,0,1648.6489520367998,35458.49800000001,-1179.4689520367997,0.2844120256135159,4585.6531822055085,0.05077164549570366,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.3566393070595526,0.020383010132421362,0.018360106499418216,18,3,0,0,0,8
2025-10-10 08:50:45.718435,USR002,946.85,Electronics,ATM,19983.56,19036.7,0,1653.479507592355,36405.348000000005,-706.629507592355,0.5722947885754612,4571.776845951029,0.066006600660066,1.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.2162359235716761,0.047379076647171614,0.03705244647890817,8,4,0,0,1,6
2025-10-10 16:13:45.718435,USR002,2124.85,Travel,POS,23064.2,20939.35,0,1654.6009520367993,38530.198000000004,470.2490479632006,1.2834312503782437,4570.776011644417,0.11928429423459246,0.7776772445585692,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,0.13001815507826742,0.09212363213845966,0.08315033099298519,16,4,0,0,0,2
2025-10-11 03:47:45.718435,USR002,84.84,Gas Station,ONLINE,20092.03,20007.18,0,1651.4830631479106,38615.03800000001,-1566.6430631479107,0.05134091954829684,4572.448898147265,0.07957559681697612,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.46960984406152145,0.004222359693883899,0.0033199868609289428,3,5,1,1,2,0
2025-10-12 01:52:45.718435,USR002,7.354,Entertainment,POS,21149.92,21149.4,0,1649.6485298145772,38622.39200000001,-1642.2945298145771,0.004455218580557607,4580.316627393645,0.043321299638989175,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.49238560258297265,0.0003476917316126202,0.00028777915340961156,1,6,1,1,0,7
2025-10-12 23:53:45.718435,USR002,646.98,Healthcare,ATM,22638.94,21991.96,0,1652.7595853701328,39269.372,-1005.7795853701327,0.3912176870951877,4577.2666995032205,0.04344677769732078,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.30437786802393296,0.028576930857590613,0.025317834739318805,23,6,1,1,1,5
2025-10-13 03:20:45.718435,USR002,8.84,Gas Station,POS,23254.05,23245.22,0,1650.6305298145774,39278.21200000001,-1641.7905298145774,0.005352286628530919,4578.271493792624,0.2247191011235955,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.49194881687764686,0.0003801324873522095,0.00034592979550461875,3,0,0,1,0,0
2025-10-14 01:38:45.718435,USR002,781.5,Electronics,ONLINE,22038.87,21257.36,0,1649.2578631479105,40059.71200000001,-867.7578631479105,0.4735623549820681,4573.273687134181,0.04291845493562232,1.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.264837886139391,0.035458466860285476,0.03058191574511986,1,1,0,1,2,6
2025-10-14 04:52:45.718435,USR002,753.65,Gas Station,POS,21955.82,21202.17,0,1652.8482520367995,40813.36200000001,-899.1982520367995,0.4556947707093689,4569.193462176449,0.23622047244094488,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.2730239439410896,0.03432418720015011,0.029492080359961075,4,1,0,1,0,0
2025-10-14 16:37:45.718435,USR002,280.76,Grocery,ONLINE,18255.87,17975.1,0,1650.1215298145771,41094.122,-1369.3615298145771,0.1700419956558435,4570.440715537202,0.0784313725490196,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.41202232361237295,0.015378320599314122,0.010986792916954384,16,1,0,0,2,1
2025-10-14 23:09:45.000000,USR002,2362.09,Electronics,ONLINE,18410.24,16048.15,0,1655.5469187034662,43456.21200000001,706.543081296534,1.425911921558336,4573.194448952298,0.13274687942493804,1.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,0.19975102232691994,0.1282960843484741,0.09243408491668607,23,1,0,1,2,6
2025-10-16 01:18:45.718435,USR002,238.7,Travel,ATM,17518.73,17280.03,0,1654.4317520367997,43694.912000000004,-1415.7317520367997,0.14419199082433315,4578.135869395074,0.03683214178944356,0.7776772445585692,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.42438518146298126,0.01362463919249897,0.00934088712522087,1,3,0,1,1,2
2025-10-16 11:01:45.718435,USR002,438.19,Healthcare,ONLINE,23284.47,22846.28,0,1652.1903631479108,44133.102000000006,-1214.0003631479108,0.26505719472355477,4577.674215113185,0.09331259720062209,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.36574831715918055,0.018818172877764546,0.017147395598661637,11,3,0,0,2,5
2025-10-16 12:01:45.718435,USR002,157.77,Electronics,ATM,22463.81,22306.04,0,1648.4673631479104,44290.872,-1490.6973631479104,0.09564905831110555,4577.367192400566,0.5,1.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.4481732481736264,0.007022983946892941,0.0061739076738420474,12,3,0,0,1,6
2025-10-18 00:00:00.000000,USR002,1375.19,Online Shopping,ATM,21111.54,19736.35,0,1650.656418703466,45666.062000000005,-275.46641870346593,0.8326126332494204,4574.251122129654,0.02704849492907663,0.9733477789815818,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.09033229704458201,0.06513617025710786,0.0538143886289589,0,5,1,1,1,3
2025-10-18 21:23:45.718435,USR002,17261.020014102,Healthcare,ONLINE,20777.49,20499.73,0,1743.7354743373664,62927.08201410201,15517.284539764632,9.893201730570398,5390.255890090867,0.044650764915692503,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,4.5790509246213835,0.83071580341507,0.6754639280180358,21,5,1,0,2,5
2025-10-19 02:15:45.718435,USR002,389.17,Entertainment,ONLINE,19905.42,19516.24,0,1742.3031965595883,63316.25201410201,-1353.1331965595882,0.22323712866931447,5391.777572239333,0.17045454545454547,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.3801569546255814,0.019549974329889554,0.01522912879146295,2,6,1,1,2,7
2025-10-19 11:50:45.718435,USR002,70.35,Online Shopping,POS,21099.21,21028.86,0,1741.5875298929216,63386.602014102005,-1671.2375298929217,0.04037099932898226,5400.913118033881,0.09448818897637795,0.9733477789815818,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.4738689455892275,0.0033340900398621622,0.00275295940200791,11,6,1,0,0,3
2025-10-21 05:01:45.718435,USR002,1585.58,Clothing,ATM,23293.06,21707.48,0,1744.7370298929218,64972.18201410201,-159.15702989292186,0.9082582157847993,3080.277937191269,0.02370604504148558,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,-0.028491553744784414,0.06806799673393131,0.062047439497309204,5,1,0,1,1,4
2025-10-21 23:49:45.718435,USR002,3825.79,Clothing,ATM,19230.43,15404.64,0,1761.592863226255,68797.97201410201,2064.197136773745,2.1705466303756973,3110.5582505551174,0.050505050505050504,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,0.6299820027343241,0.19893424461935488,0.14971207605697007,23,1,0,1,1,4
2025-10-22 21:09:45.718435,USR002,2578.39,Restaurant,ONLINE,20562.43,17984.04,0,1769.820641004033,71376.36201410201,808.5693589959669,1.45604243608663,3117.631189647914,0.04477611940298508,0.0,1682.511855480864,3401.125989657832,25553.318000000007,7.354,20694.162074363994,0.2633289146970241,0.12538715574201384,0.10089840785420293,21,2,0,0,2,9
